0.000000000000000000e+00 2.361523714559766951e+00 2.470514329719625479e+00 1.789558900425434697e-08 3.210000000000000142e+01
1.000000000000000056e-01 2.361490028074961778e+00 2.470559607361937804e+00 1.280256403301585689e-07 3.370000000000000284e+01
2.000000000000000111e-01 2.361426410764061679e+00 2.470648269124839924e+00 1.355577499962592805e-06 3.379999999999999716e+01
2.999999999999999889e-01 2.361503765732966720e+00 2.470561151337541617e+00 1.002802374931543637e-06 3.379999999999999716e+01
4.000000000000000222e-01 2.361491749180761435e+00 2.470566486126962058e+00 9.124439467706108856e-07 3.379999999999999716e+01
5.000000000000000000e-01 2.360687130983138982e+00 2.470621248244917467e+00 1.019234314122319903e-06 3.420000000000000284e+01
5.999999999999999778e-01 2.359074102170957588e+00 2.470593399163829140e+00 6.818224309007596388e-07 3.420000000000000284e+01
7.000000000000000666e-01 2.361668085909719217e+00 2.470445251042636237e+00 2.497794433085564372e-06 3.420000000000000284e+01
8.000000000000000444e-01 2.369677274629991892e+00 2.470484013862307648e+00 1.635862848686806706e-06 3.410000000000000142e+01
9.000000000000000222e-01 2.366094978214975164e+00 2.470281594715618034e+00 6.706491067844872981e-06 3.429999999999999716e+01
1.000000000000000000e+00 2.363284414289356317e+00 2.470235702464789185e+00 8.435664327471400364e-06 3.429999999999999716e+01
1.100000000000000089e+00 2.367964795932898880e+00 2.469942805790329210e+00 2.628928585891405291e-05 3.489999999999999858e+01
1.199999999999999956e+00 2.364493436386018832e+00 2.469851102179390079e+00 3.441626543013658030e-05 3.510000000000000142e+01
1.300000000000000044e+00 2.360050554083892749e+00 2.469776902583974199e+00 3.898583989457427267e-05 3.510000000000000142e+01
1.400000000000000133e+00 2.362078030860277789e+00 2.469745625436713610e+00 3.888840201634979318e-05 3.510000000000000142e+01
1.500000000000000000e+00 2.356782321546299297e+00 2.469608608333337507e+00 4.243077828923161765e-05 3.510000000000000142e+01
1.600000000000000089e+00 2.350367483607476604e+00 2.469495370216284513e+00 5.042964983295453781e-05 3.539999999999999858e+01
1.699999999999999956e+00 2.332406466427844105e+00 2.469420663950038453e+00 5.553691941523406905e-05 3.550000000000000000e+01
1.800000000000000044e+00 2.320001813190772921e+00 2.469401633369030069e+00 5.747054400602421870e-05 2.180000000000000071e+01
1.900000000000000133e+00 2.321361680673987848e+00 2.469760638141308640e+00 5.716680238181005705e-05 2.160000000000000142e+01
2.000000000000000000e+00 2.331500228351527593e+00 2.469740291842421609e+00 5.194949898288972966e-05 2.160000000000000142e+01
2.100000000000000089e+00 2.329158361288796719e+00 2.470083905398926305e+00 5.849848803677953554e-05 2.180000000000000071e+01
2.200000000000000178e+00 2.315406921204958390e+00 2.470048308579661178e+00 5.228675683193547455e-05 2.169999999999999929e+01
2.300000000000000266e+00 2.304936476441080018e+00 2.469808079941859358e+00 5.008270121703356156e-05 2.189999999999999858e+01
2.399999999999999911e+00 2.310042565931202052e+00 2.469801067508645254e+00 4.598472550596376259e-05 2.269999999999999929e+01
2.500000000000000000e+00 2.340123539813066422e+00 2.469803663639039470e+00 4.127163897476777591e-05 2.200000000000000000e+01
2.600000000000000089e+00 2.353582108755760682e+00 2.469334968900301241e+00 5.675518278181150426e-05 2.200000000000000000e+01
2.700000000000000178e+00 2.375818981493639459e+00 2.469374767187814790e+00 4.805458656792329969e-05 2.250000000000000000e+01
2.800000000000000266e+00 2.381078453284604546e+00 2.469249439645830435e+00 4.553658208529756402e-05 2.260000000000000142e+01
