0.000000000000000000e+00 4.507002514441641239e+00 9.482155167653967265e-01 4.569683346917065796e-05 1.639999999999999858e+01
1.000000000000000021e-02 4.504923514744966440e+00 9.481901177478200271e-01 2.427486458139286959e-05 1.819999999999999929e+01
2.000000000000000042e-02 4.504544553812975138e+00 9.481814682431066732e-01 1.768664637349013198e-05 1.839999999999999858e+01
2.999999999999999889e-02 4.506593206411388053e+00 9.481769536846285096e-01 1.456734242064267396e-05 2.039999999999999858e+01
4.000000000000000083e-02 4.509535037306123151e+00 9.481738442229609154e-01 1.268904521153527715e-05 2.069999999999999929e+01
5.000000000000000278e-02 4.510880360871528438e+00 9.481713954191368643e-01 1.137680222103120594e-05 2.069999999999999929e+01
5.999999999999999778e-02 4.510177431742989462e+00 9.481693563365825028e-01 1.039902123270752559e-05 2.069999999999999929e+01
7.000000000000000666e-02 4.508390646906335952e+00 9.481675704637140267e-01 9.642230831409002049e-06 2.080000000000000071e+01
8.000000000000000167e-02 4.507104382691346167e+00 9.481659423493795646e-01 9.036839235747644376e-06 2.080000000000000071e+01
8.999999999999999667e-02 4.507002927958646765e+00 9.481644316403023964e-01 8.541522428446582792e-06 2.080000000000000071e+01
1.000000000000000056e-01 4.506955418058135265e+00 9.481630255955807440e-01 8.129939190782948068e-06 2.080000000000000071e+01
1.100000000000000006e-01 4.505797575636616870e+00 9.481617084983484656e-01 7.784028756517207689e-06 2.069999999999999929e+01
1.199999999999999956e-01 4.504158916570537130e+00 9.481604441121272986e-01 7.490732043667187948e-06 2.080000000000000071e+01
1.300000000000000044e-01 4.503535367797469213e+00 9.481591869109031734e-01 7.239276164185904056e-06 2.069999999999999929e+01
1.400000000000000133e-01 4.504313997192669561e+00 9.481579121180683245e-01 7.021332540532261842e-06 2.069999999999999929e+01
1.499999999999999944e-01 4.505539528018778661e+00 9.481566317699285928e-01 6.831377821783932646e-06 2.069999999999999929e+01
1.600000000000000033e-01 4.506233192607726146e+00 9.481553832762800171e-01 6.664990542059811883e-06 2.060000000000000142e+01
1.700000000000000122e-01 4.506235128049667971e+00 9.481542066233344945e-01 6.517276515116834524e-06 2.060000000000000142e+01
